Id,Text,Source,Lang,CreatedAt,FavoriteCount,IsRetweet,RetweetCount,InReplyToStatusId,InReplyToScreenName,InReplyToUserId,UserId,UserName,UserScreenName,UserDescription,UserCreatedAt,UserTweets,UserFavoritesCount,UserFollowersCount,UserFollowingCount,UserListedCount,UserLocation,UserLang,UserTimeZone,UserUtcOffset,UserURL,UserProfileImageURL,UserOriginalProfileImageURLHttps,UserDefaultProfileImage,CurrentUserRetweetId,GeoLocationLatitude,GeoLocationLongitude,PlaceName,PlaceFullName,PlaceType,PlaceStreetAddress,PlaceCountryCode,PlaceCountry,PlaceBoundingBoxType,PlaceBoundingBoxCoordinates,UserMentionEntities,HashtagEntities,URLEntities,MediaEntities,Favorited,Retweeted,PossiblySensitive,Truncated,RetweetedStatusId,RetweetedStatusText,RetweetedStatusSource,RetweetedStatusLang,RetweetedStatusCreatedAt,RetweetedStatusUserId,RetweetedStatusUserName,RetweetedStatusUserScreenName,RetweetedStatusUserTweets,RetweetedStatusUserFavoritesCount,RetweetedStatusUserFollowersCount,RetweetedStatusUserFollowingCount,RetweetedStatusUserListedCount,keyword,UserFollowingFollowerRatio,UserTweetFollowingRatio,UserFavoriteFollowingRatio,UserTweetFavoriteRatio,Words,Bigrams,Trigrams,Url,InfluenceScore
1004738535562334210,Tôi _ã thích video https://t.co/oA3Jk0vMnC Johny Johny Yes Papa - THE BEST Nursery Rhymes and Songs for Children | LooLoo Kids,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",vi,7/6/18 14:55,0,FALSE,0,-1,,-1,812195789300609024,Máy tr_ thính Phonak,Phonak_Vietnam,"Trung tâm máy tr_ thính Phonak __n t_ Th_y S_ v_i m_c tiêu mang âm thanh quay v_ v_i nh_ng ai c_n __ c_i thi_n cu_c s_ng t_t __p h_n.
Hear The World",23/12/16 7:19,160,3,4,7,0,Vi_t Nam,vi,,-1,https://t.co/aOkjDz9yko,http://pbs.twimg.com/profile_images/884243332225880064/X3mdidSo_normal.jpg,https://pbs.twimg.com/profile_images/884243332225880064/X3mdidSo.jpg,FALSE,-1,,,,,,,,,,,,,[http://youtu.be/Ztw7sua-JJ8?a],,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,phonak,1.75,22.86,0.43,53.33,"[tôi, _ã, thích, video, oa3jk0vmnc, johny, johny, yes, papa, best, nursery, rhymes, songs, children, looloo, kids]","[tôi _ã, _ã thích, thích video, video https, https t.co, t.co oa3jk0vmnc, oa3jk0vmnc johny, johny johny, johny yes, yes papa, papa the, the best, best nursery, nursery rhymes, rhymes and, and songs, songs for, for children, children looloo, looloo kids]","[tôi _ã thích, _ã thích video, thích video https, video https t.co, https t.co oa3jk0vmnc, t.co oa3jk0vmnc johny, oa3jk0vmnc johny johny, johny johny yes, johny yes papa, yes papa the, papa the best, the best nursery, best nursery rhymes, nursery rhymes and, rhymes and songs, and songs for, songs for children, for children looloo, children looloo kids]",https://twitter.com/Phonak_Vietnam/status/1004738535562334210,0
1004737117002567685,"RT @PhonakUK: If you want to receive the most recent news and product updates from Phonak, don't forget to subscribe to our UK blog > https…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,7/6/18 14:49,0,TRUE,2,-1,,-1,773534061352681476,ONE Design & Print,ONEDandP,If it needs printing it needs managing Call Trish on 07825 110293,7/9/16 14:51,319,236,115,382,4,"Chorley, England",en-gb,,-1,https://t.co/JSqJHbaIgl,http://pbs.twimg.com/profile_images/773794844057698304/OfuahpUU_normal.jpg,https://pbs.twimg.com/profile_images/773794844057698304/OfuahpUU.jpg,FALSE,-1,,,,,,,,,,,[PhonakUK],,,,FALSE,FALSE,FALSE,FALSE,1004664431106772992,"If you want to receive the most recent news and product updates from Phonak, don't forget to subscribe to our UK blog > https://t.co/iu6FU6ZdCH https://t.co/qLJuZ4hTGz","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",en,7/6/18 10:00,745569711421816832,Phonak UK,PhonakUK,1069,672,793,651,12,phonak,3.32,0.84,0.62,1.35,"[if, want, receive, most, recent, news, product, updates, phonak, don't, forget, subscribe, uk, blog, iu6fu6zdch, qljuz4htgz]","[if you, you want, want to, to receive, receive the, the most, most recent, recent news, news and, and product, product updates, updates from, from phonak, phonak don't, don't forget, forget to, to subscribe, subscribe to, to our, our uk, uk blog, blog https, https t.co, t.co iu6fu6zdch, iu6fu6zdch https, https t.co, t.co qljuz4htgz]","[if you want, you want to, want to receive, to receive the, receive the most, the most recent, most recent news, recent news and, news and product, and product updates, product updates from, updates from phonak, from phonak don't, phonak don't forget, don't forget to, forget to subscribe, to subscribe to, subscribe to our, to our uk, our uk blog, uk blog https, blog https t.co, https t.co iu6fu6zdch, t.co iu6fu6zdch https, iu6fu6zdch https t.co, https t.co qljuz4htgz]",https://twitter.com/ONEDandP/status/1004737117002567685,8
1004734752694382592,"Uncover a mother’s important advice for parents with children who have profound unilateral hearing loss. #PhonakKids #PhonakUHL #PhonakSky #hearingloss
https://t.co/JJ5dYpg7Vg https://t.co/txno8htosZ","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",en,7/6/18 14:40,5,FALSE,3,-1,,-1,973451442,Phonak - Life is On,phonak,Phonak offers life-changing hearing solutions. Share your stories & ask us questions! Chat with us live #HearingLossHour 1pm UTC+1.  1st Wed each month!,27/11/12 7:47,10411,2811,16721,1605,185,,en,,-1,http://t.co/MAaX4RetVS,http://pbs.twimg.com/profile_images/2901668058/c7390961029e20b8176f4c48308f3be8_normal.png,https://pbs.twimg.com/profile_images/2901668058/c7390961029e20b8176f4c48308f3be8.png,FALSE,-1,,,,,,,,,,,,"[PhonakKids, PhonakUHL, PhonakSky, hearingloss]",[http://ow.ly/YtUi30ko8cZ],[https://twitter.com/phonak/status/1004734752694382592/photo/1],FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,phonak,0.10,6.49,1.75,3.70,"[uncover, mother, s, important, advice, parents, children, who, have, profound, unilateral, hearing, loss, phonakkids, phonakuhl, phonaksky, hearingloss, jj5dypg7vg, txno8htosz]","[uncover a, a mother, mother s, s important, important advice, advice for, for parents, parents with, with children, children who, who have, have profound, profound unilateral, unilateral hearing, hearing loss, loss phonakkids, phonakkids phonakuhl, phonakuhl phonaksky, phonaksky hearingloss, hearingloss https, https t.co, t.co jj5dypg7vg, jj5dypg7vg https, https t.co, t.co txno8htosz]","[uncover a mother, a mother s, mother s important, s important advice, important advice for, advice for parents, for parents with, parents with children, with children who, children who have, who have profound, have profound unilateral, profound unilateral hearing, unilateral hearing loss, hearing loss phonakkids, loss phonakkids phonakuhl, phonakkids phonakuhl phonaksky, phonakuhl phonaksky hearingloss, phonaksky hearingloss https, hearingloss https t.co, https t.co jj5dypg7vg, t.co jj5dypg7vg https, jj5dypg7vg https t.co, https t.co txno8htosz]",https://twitter.com/phonak/status/1004734752694382592,17
1004733438644154368,"En Phonak tenemos la mejor solución para las pérdidas auditivas unilaterales. Desde 2011, nuestros sistemas CROS ayudan a solucionar este tipo de pérdidas. Amplíe información en nuestra web: https://t.co/ludA33JhT5   #AudífonosPhonak https://t.co/7B5OpIp0ws","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",es,7/6/18 14:34,0,FALSE,1,-1,,-1,973451442,Phonak - Life is On,phonak,Phonak offers life-changing hearing solutions. Share your stories & ask us questions! Chat with us live #HearingLossHour 1pm UTC+1.  1st Wed each month!,27/11/12 7:47,10411,2811,16721,1605,185,,en,,-1,http://t.co/MAaX4RetVS,http://pbs.twimg.com/profile_images/2901668058/c7390961029e20b8176f4c48308f3be8_normal.png,https://pbs.twimg.com/profile_images/2901668058/c7390961029e20b8176f4c48308f3be8.png,FALSE,-1,,,,,,,,,,,,[AudífonosPhonak],[http://bit.ly/2M8ZRYa],[https://twitter.com/phonak/status/1004733438644154368/photo/1],FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,phonak,0.10,6.49,1.75,3.70,"[en, phonak, tenemos, la, mejor, solución, para, las, pérdidas, auditivas, unilaterales, desde, 2011, nuestros, sistemas, cros, ayudan, solucionar, este, tipo, de, pérdidas, amplíe, información, en, nuestra, web, luda33jht5, audífonosphonak, 7b5opip0ws]","[en phonak, phonak tenemos, tenemos la, la mejor, mejor solución, solución para, para las, las pérdidas, pérdidas auditivas, auditivas unilaterales, unilaterales desde, desde 2011, 2011 nuestros, nuestros sistemas, sistemas cros, cros ayudan, ayudan a, a solucionar, solucionar este, este tipo, tipo de, de pérdidas, pérdidas amplíe, amplíe información, información en, en nuestra, nuestra web, web https, https t.co, t.co luda33jht5, luda33jht5 audífonosphonak, audífonosphonak https, https t.co, t.co 7b5opip0ws]","[en phonak tenemos, phonak tenemos la, tenemos la mejor, la mejor solución, mejor solución para, solución para las, para las pérdidas, las pérdidas auditivas, pérdidas auditivas unilaterales, auditivas unilaterales desde, unilaterales desde 2011, desde 2011 nuestros, 2011 nuestros sistemas, nuestros sistemas cros, sistemas cros ayudan, cros ayudan a, ayudan a solucionar, a solucionar este, solucionar este tipo, este tipo de, tipo de pérdidas, de pérdidas amplíe, pérdidas amplíe información, amplíe información en, información en nuestra, en nuestra web, nuestra web https, web https t.co, https t.co luda33jht5, t.co luda33jht5 audífonosphonak, luda33jht5 audífonosphonak https, audífonosphonak https t.co, https t.co 7b5opip0ws]",https://twitter.com/phonak/status/1004733438644154368,4
1004723781741502464,"RT @RJDhearing: Phonak, Switzerland have always been at the forefront in the development of hearing aids for single-sided deafness. In esse…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,7/6/18 13:56,0,TRUE,1,-1,,-1,635406299,Craven Clinic,CravenClinic,"Complementary therapy clinic, offering a wide range of alternative and holistic therapies in a calming, caring environment.",14/7/12 14:07,356,99,444,397,8,"Skipton, N Yorks",en,,-1,http://t.co/VUozE6jHSo,http://pbs.twimg.com/profile_images/2960891119/177c098584ed6a71f9b4674e1c4a1af5_normal.jpeg,https://pbs.twimg.com/profile_images/2960891119/177c098584ed6a71f9b4674e1c4a1af5.jpeg,FALSE,-1,,,,,,,,,,,[RJDhearing],,,,FALSE,FALSE,FALSE,FALSE,1002272406050889733,"Phonak, Switzerland have always been at the forefront in the development of hearing aids for single-sided deafness. In essence, if you have one sided total deafness or very damaged hearing that is not responding well to... https://t.co/VD3wNGLESN","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",en,31/5/18 19:35,1267998416,robert donnan,RJDhearing,175,0,58,3,0,phonak,0.89,0.90,0.25,3.60,"[phonak, switzerland, have, always, been, forefront, development, hearing, aids, single-sided, deafness, essence, if, have, one, sided, total, deafness, very, damaged, hearing, responding, well, vd3wnglesn]","[phonak switzerland, switzerland have, have always, always been, been at, at the, the forefront, forefront in, in the, the development, development of, of hearing, hearing aids, aids for, for single-sided, single-sided deafness, deafness in, in essence, essence if, if you, you have, have one, one sided, sided total, total deafness, deafness or, or very, very damaged, damaged hearing, hearing that, that is, is not, not responding, responding well, well to, to https, https t.co, t.co vd3wnglesn]","[phonak switzerland have, switzerland have always, have always been, always been at, been at the, at the forefront, the forefront in, forefront in the, in the development, the development of, development of hearing, of hearing aids, hearing aids for, aids for single-sided, for single-sided deafness, single-sided deafness in, deafness in essence, in essence if, essence if you, if you have, you have one, have one sided, one sided total, sided total deafness, total deafness or, deafness or very, or very damaged, very damaged hearing, damaged hearing that, hearing that is, that is not, is not responding, not responding well, responding well to, well to https, to https t.co, https t.co vd3wnglesn]",https://twitter.com/CravenClinic/status/1004723781741502464,4
1004714363297697792,"Tony Murphy from Phonak, Phonak  products used by James Bond and Iron Man #acousticsSSC","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",en,7/6/18 13:19,2,FALSE,1,-1,,-1,242699015,Scottish Sensory Ctr,ScottishSensory,"Runs CPD courses, research, a postal library and disseminates information on innovative practices in education of visually impaired, deaf and deafblind pupils.",25/1/11 11:35,1038,173,496,128,10,Edinburgh,en,,-1,http://t.co/WhSsBBj1AR,http://pbs.twimg.com/profile_images/1843174482/SSCLogoNew_normal.jpg,https://pbs.twimg.com/profile_images/1843174482/SSCLogoNew.jpg,FALSE,-1,,,,,,,,,,,,[acousticsSSC],,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,phonak,0.26,8.11,1.35,6.00,"[tony, murphy, phonak, phonak, products, used, james, bond, iron, man, acousticsssc]","[tony murphy, murphy from, from phonak, phonak phonak, phonak products, products used, used by, by james, james bond, bond and, and iron, iron man, man acousticsssc]","[tony murphy from, murphy from phonak, from phonak phonak, phonak phonak products, phonak products used, products used by, used by james, by james bond, james bond and, bond and iron, and iron man, iron man acousticsssc]",https://twitter.com/ScottishSensory/status/1004714363297697792,6
1004709143989628928,R!SE Symposium 2018 https://t.co/BG9peKl7fd,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",en,7/6/18 12:58,3,FALSE,1,-1,,-1,973451442,Phonak - Life is On,phonak,Phonak offers life-changing hearing solutions. Share your stories & ask us questions! Chat with us live #HearingLossHour 1pm UTC+1.  1st Wed each month!,27/11/12 7:47,10411,2811,16721,1605,185,,en,,-1,http://t.co/MAaX4RetVS,http://pbs.twimg.com/profile_images/2901668058/c7390961029e20b8176f4c48308f3be8_normal.png,https://pbs.twimg.com/profile_images/2901668058/c7390961029e20b8176f4c48308f3be8.png,FALSE,-1,,,,,,,,,,,,,[https://youtu.be/G025u7BGDQI],,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,phonak,0.10,6.49,1.75,3.70,"[r, se, symposium, 2018, bg9pekl7fd]","[r se, se symposium, symposium 2018, 2018 https, https t.co, t.co bg9pekl7fd]","[r se symposium, se symposium 2018, symposium 2018 https, 2018 https t.co, https t.co bg9pekl7fd]",https://twitter.com/phonak/status/1004709143989628928,7
1004702076914585600,RT @ihear2009: NEW IN: Roger Table Mic II is a wireless microphone designed to transmit clear sound to your hearing aids in meetings. Shop…,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",en,7/6/18 12:30,0,TRUE,1,-1,,-1,1900132784,Energy_Factory,ScalarBioEnergy,Quality Wholesale Magnetic Bracelets! _ #Shipping via DHL #Worldwide _ Contact Us For A Catalogue / Quotes! Shop: https://t.co/G5Xqz9OTW8,24/9/13 11:17,611244,28,14822,5911,2976,,en-gb,,-1,https://t.co/G5Xqz9OTW8,http://pbs.twimg.com/profile_images/451742918118629376/-gQFOM3Z_normal.jpeg,https://pbs.twimg.com/profile_images/451742918118629376/-gQFOM3Z.jpeg,FALSE,-1,,,,,,,,,,,[ihear2009],,,,FALSE,FALSE,FALSE,FALSE,1004701016279998464,"NEW IN: Roger Table Mic II is a wireless microphone designed to transmit clear sound to your hearing aids in meetings. Shop now for great prices and free delivery >>> https://t.co/XZfuN0cwpq
#Phonak #hearingloss https://t.co/vlvnVCNEZH","<a href=""http://www.contentcal.io/"" rel=""nofollow"">Content Calendar App</a>",en,7/6/18 12:26,762693543395749889,ihear,ihear2009,276,118,129,388,3,phonak,0.40,103.41,0.00,21830.14,"[roger, table, mic, ii, wireless, microphone, designed, transmit, clear, sound, hearing, aids, meetings, shop, now, great, prices, free, delivery, xzfun0cwpq, phonak, hearingloss, vlvnvcnezh]","[new in, in roger, roger table, table mic, mic ii, ii is, is a, a wireless, wireless microphone, microphone designed, designed to, to transmit, transmit clear, clear sound, sound to, to your, your hearing, hearing aids, aids in, in meetings, meetings shop, shop now, now for, for great, great prices, prices and, and free, free delivery, delivery https, https t.co, t.co xzfun0cwpq, xzfun0cwpq phonak, phonak hearingloss, hearingloss https, https t.co, t.co vlvnvcnezh]","[new in roger, in roger table, roger table mic, table mic ii, mic ii is, ii is a, is a wireless, a wireless microphone, wireless microphone designed, microphone designed to, designed to transmit, to transmit clear, transmit clear sound, clear sound to, sound to your, to your hearing, your hearing aids, hearing aids in, aids in meetings, in meetings shop, meetings shop now, shop now for, now for great, for great prices, great prices and, prices and free, and free delivery, free delivery https, delivery https t.co, https t.co xzfun0cwpq, t.co xzfun0cwpq phonak, xzfun0cwpq phonak hearingloss, phonak hearingloss https, hearingloss https t.co, https t.co vlvnvcnezh]",https://twitter.com/ScalarBioEnergy/status/1004702076914585600,4
1004701016279998464,"NEW IN: Roger Table Mic II is a wireless microphone designed to transmit clear sound to your hearing aids in meetings. Shop now for great prices and free delivery >>> https://t.co/XZfuN0cwpq
#Phonak #hearingloss https://t.co/vlvnVCNEZH","<a href=""http://www.contentcal.io/"" rel=""nofollow"">Content Calendar App</a>",en,7/6/18 12:26,0,FALSE,1,-1,,-1,762693543395749889,ihear,ihear2009,iHear supply a range of assistive technology for hearing loss. We also offer training for hearing devices and installation of induction loops across the UK.,8/8/16 16:54,276,118,129,388,3,"Scotland, United Kingdom",en-gb,,-1,https://t.co/WhSQTFJ2aH,http://pbs.twimg.com/profile_images/948577115913576449/LawL2rC9_normal.jpg,https://pbs.twimg.com/profile_images/948577115913576449/LawL2rC9.jpg,FALSE,-1,,,,,,,,,,,,"[Phonak, hearingloss]",[https://www.ihear.co.uk/products/phonak-roger-table-mic-ii],[https://twitter.com/ihear2009/status/1004701016279998464/photo/1],FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,phonak,3.01,0.71,0.30,2.34,"[roger, table, mic, ii, wireless, microphone, designed, transmit, clear, sound, hearing, aids, meetings, shop, now, great, prices, free, delivery, xzfun0cwpq, phonak, hearingloss, vlvnvcnezh]","[new in, in roger, roger table, table mic, mic ii, ii is, is a, a wireless, wireless microphone, microphone designed, designed to, to transmit, transmit clear, clear sound, sound to, to your, your hearing, hearing aids, aids in, in meetings, meetings shop, shop now, now for, for great, great prices, prices and, and free, free delivery, delivery https, https t.co, t.co xzfun0cwpq, xzfun0cwpq phonak, phonak hearingloss, hearingloss https, https t.co, t.co vlvnvcnezh]","[new in roger, in roger table, roger table mic, table mic ii, mic ii is, ii is a, is a wireless, a wireless microphone, wireless microphone designed, microphone designed to, designed to transmit, to transmit clear, transmit clear sound, clear sound to, sound to your, to your hearing, your hearing aids, hearing aids in, aids in meetings, in meetings shop, meetings shop now, shop now for, now for great, for great prices, great prices and, prices and free, and free delivery, free delivery https, delivery https t.co, https t.co xzfun0cwpq, t.co xzfun0cwpq phonak, xzfun0cwpq phonak hearingloss, phonak hearingloss https, hearingloss https t.co, https t.co vlvnvcnezh]",https://twitter.com/ihear2009/status/1004701016279998464,4
1004700103985258496,Community Spotlight: How Phonak Cros II hearing aids made a difference in Dominic’s life | HearingLikeMe https://t.co/8rd8hCxVdg,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",en,7/6/18 12:22,8,FALSE,2,-1,,-1,973451442,Phonak - Life is On,phonak,Phonak offers life-changing hearing solutions. Share your stories & ask us questions! Chat with us live #HearingLossHour 1pm UTC+1.  1st Wed each month!,27/11/12 7:47,10411,2811,16721,1605,185,,en,,-1,http://t.co/MAaX4RetVS,http://pbs.twimg.com/profile_images/2901668058/c7390961029e20b8176f4c48308f3be8_normal.png,https://pbs.twimg.com/profile_images/2901668058/c7390961029e20b8176f4c48308f3be8.png,FALSE,-1,,,,,,,,,,,,,[https://ift.tt/2JqPdKG],,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,phonak,0.10,6.49,1.75,3.70,"[community, spotlight, phonak, cros, ii, hearing, aids, made, difference, dominic, s, life, hearinglikeme, 8rd8hcxvdg]","[community spotlight, spotlight how, how phonak, phonak cros, cros ii, ii hearing, hearing aids, aids made, made a, a difference, difference in, in dominic, dominic s, s life, life hearinglikeme, hearinglikeme https, https t.co, t.co 8rd8hcxvdg]","[community spotlight how, spotlight how phonak, how phonak cros, phonak cros ii, cros ii hearing, ii hearing aids, hearing aids made, aids made a, made a difference, a difference in, difference in dominic, in dominic s, dominic s life, s life hearinglikeme, life hearinglikeme https, hearinglikeme https t.co, https t.co 8rd8hcxvdg]",https://twitter.com/phonak/status/1004700103985258496,16
1004696387223683075,Community Spotlight: How Phonak Cros II hearing aids made a difference in Dominic’s life https://t.co/zLDYRD3sJL,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,7/6/18 12:07,0,FALSE,0,-1,,-1,582827168,CentroAuditivoCuenca,AudifonosCuenca,"Centros Auditivos, audífonos en Valencia. Profesionales audiólogos audioprotesistas cuya misión es facilitar la comunicación de personas con problemas auditivos",17/5/12 14:33,11172,2405,1312,847,36,Valencia,es,,-1,https://t.co/84oT8LChvN,http://pbs.twimg.com/profile_images/818434842123730944/K5R6ToAf_normal.jpg,https://pbs.twimg.com/profile_images/818434842123730944/K5R6ToAf.jpg,FALSE,-1,,,,,,,,,,,,,[http://bit.ly/2LusZIt],,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,phonak,0.65,13.19,2.84,4.65,"[community, spotlight, phonak, cros, ii, hearing, aids, made, difference, dominic, s, life, zldyrd3sjl]","[community spotlight, spotlight how, how phonak, phonak cros, cros ii, ii hearing, hearing aids, aids made, made a, a difference, difference in, in dominic, dominic s, s life, life https, https t.co, t.co zldyrd3sjl]","[community spotlight how, spotlight how phonak, how phonak cros, phonak cros ii, cros ii hearing, ii hearing aids, hearing aids made, aids made a, made a difference, a difference in, difference in dominic, in dominic s, dominic s life, s life https, life https t.co, https t.co zldyrd3sjl]",https://twitter.com/AudifonosCuenca/status/1004696387223683075,0
1004693225582530560,"On June 12, Dr. Gurjit Singh will be presenting a webinar on perceptions toward eAudiology and new audiological findings. It’s part of the Phonak new monthly webinar series on eAudiology. #eaudiologyphonak https://t.co/jV0qnYsfcr https://t.co/P8RIUTXsIn","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",en,7/6/18 11:55,1,FALSE,0,-1,,-1,131843346,Ditlev Friis,ditlevfriis,Healthcare | Hearing Tech | Sports | Technology | working @Phonak to improve quality of life for people with hearing loss,11/4/10 14:15,920,684,147,708,4,Switzerland,en,,-1,,http://pbs.twimg.com/profile_images/378800000847908506/a0f97bf9db07016094c8b1a843a71897_normal.jpeg,https://pbs.twimg.com/profile_images/378800000847908506/a0f97bf9db07016094c8b1a843a71897.jpeg,FALSE,-1,,,,,,,,,,,,[eaudiologyphonak],[http://learning.phonakpro.com/],[https://twitter.com/ditlevfriis/status/1004693225582530560/photo/1],FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,phonak,4.82,1.30,0.97,1.35,"[june, 12, dr, gurjit, singh, will, presenting, webinar, perceptions, toward, eaudiology, audiological, findings, s, part, phonak, monthly, webinar, series, eaudiology, eaudiologyphonak, jv0qnysfcr, p8riutxsin]","[on june, june 12, 12 dr, dr gurjit, gurjit singh, singh will, will be, be presenting, presenting a, a webinar, webinar on, on perceptions, perceptions toward, toward eaudiology, eaudiology and, and new, new audiological, audiological findings, findings it, it s, s part, part of, of the, the phonak, phonak new, new monthly, monthly webinar, webinar series, series on, on eaudiology, eaudiology eaudiologyphonak, eaudiologyphonak https, https t.co, t.co jv0qnysfcr, jv0qnysfcr https, https t.co, t.co p8riutxsin]","[on june 12, june 12 dr, 12 dr gurjit, dr gurjit singh, gurjit singh will, singh will be, will be presenting, be presenting a, presenting a webinar, a webinar on, webinar on perceptions, on perceptions toward, perceptions toward eaudiology, toward eaudiology and, eaudiology and new, and new audiological, new audiological findings, audiological findings it, findings it s, it s part, s part of, part of the, of the phonak, the phonak new, phonak new monthly, new monthly webinar, monthly webinar series, webinar series on, series on eaudiology, on eaudiology eaudiologyphonak, eaudiology eaudiologyphonak https, eaudiologyphonak https t.co, https t.co jv0qnysfcr, t.co jv0qnysfcr https, jv0qnysfcr https t.co, https t.co p8riutxsin]",https://twitter.com/ditlevfriis/status/1004693225582530560,1
1004687050929590273,"Have you heard of a Phonak Roger Pen but not quite sure how it works? Don't worry you're not alone, this question is frequently asked. Read our #blog to get all your questions answered > https://t.co/0HYULK9Lrg https://t.co/XyUw3WTt2K","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",en,7/6/18 11:30,0,FALSE,0,-1,,-1,605733988,FM Hearing Systems,fmhearingsystem,"FM Hearing Aid Systems, for the car, home, school, work and many other situations.",11/6/12 20:41,747,10,363,495,2,"Keighley, West Yorkshire, UK",en,,-1,http://t.co/luB0EXRI3V,http://pbs.twimg.com/profile_images/415494897345388545/oAGyeNj9_normal.jpeg,https://pbs.twimg.com/profile_images/415494897345388545/oAGyeNj9.jpeg,FALSE,-1,,,,,,,,,,,,[blog],[http://ow.ly/18wC30kfmca],[https://twitter.com/fmhearingsystem/status/1004687050929590273/photo/1],FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,phonak,1.36,1.51,0.02,74.70,"[have, heard, phonak, roger, pen, quite, sure, works, don't, worry, you're, alone, question, frequently, asked, read, blog, get, all, questions, answered, 0hyulk9lrg, xyuw3wtt2k]","[have you, you heard, heard of, of a, a phonak, phonak roger, roger pen, pen but, but not, not quite, quite sure, sure how, how it, it works, works don't, don't worry, worry you're, you're not, not alone, alone this, this question, question is, is frequently, frequently asked, asked read, read our, our blog, blog to, to get, get all, all your, your questions, questions answered, answered https, https t.co, t.co 0hyulk9lrg, 0hyulk9lrg https, https t.co, t.co xyuw3wtt2k]","[have you heard, you heard of, heard of a, of a phonak, a phonak roger, phonak roger pen, roger pen but, pen but not, but not quite, not quite sure, quite sure how, sure how it, how it works, it works don't, works don't worry, don't worry you're, worry you're not, you're not alone, not alone this, alone this question, this question is, question is frequently, is frequently asked, frequently asked read, asked read our, read our blog, our blog to, blog to get, to get all, get all your, all your questions, your questions answered, questions answered https, answered https t.co, https t.co 0hyulk9lrg, t.co 0hyulk9lrg https, 0hyulk9lrg https t.co, https t.co xyuw3wtt2k]",https://twitter.com/fmhearingsystem/status/1004687050929590273,0
1004664431106772992,"If you want to receive the most recent news and product updates from Phonak, don't forget to subscribe to our UK blog > https://t.co/iu6FU6ZdCH https://t.co/qLJuZ4hTGz","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",en,7/6/18 10:00,2,FALSE,2,-1,,-1,745569711421816832,Phonak UK,PhonakUK,"Phonak, a member of the Sonova Group, was born in 1947 from a passion and dedication to take on the most difficult hearing challenges.",22/6/16 10:50,1069,672,793,651,12,"Warrington, England",en-gb,,-1,https://t.co/Y5DkjXEklb,http://pbs.twimg.com/profile_images/768359979908734976/HQL6lfER_normal.jpg,https://pbs.twimg.com/profile_images/768359979908734976/HQL6lfER.jpg,FALSE,-1,,,,,,,,,,,,,[http://ow.ly/484C30kgyDZ],[https://twitter.com/PhonakUK/status/1004664431106772992/photo/1],FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,phonak,0.82,1.64,1.03,1.59,"[if, want, receive, most, recent, news, product, updates, phonak, don't, forget, subscribe, uk, blog, iu6fu6zdch, qljuz4htgz]","[if you, you want, want to, to receive, receive the, the most, most recent, recent news, news and, and product, product updates, updates from, from phonak, phonak don't, don't forget, forget to, to subscribe, subscribe to, to our, our uk, uk blog, blog https, https t.co, t.co iu6fu6zdch, iu6fu6zdch https, https t.co, t.co qljuz4htgz]","[if you want, you want to, want to receive, to receive the, receive the most, the most recent, most recent news, recent news and, news and product, and product updates, product updates from, updates from phonak, from phonak don't, phonak don't forget, don't forget to, forget to subscribe, to subscribe to, subscribe to our, to our uk, our uk blog, uk blog https, blog https t.co, https t.co iu6fu6zdch, t.co iu6fu6zdch https, iu6fu6zdch https t.co, https t.co qljuz4htgz]",https://twitter.com/PhonakUK/status/1004664431106772992,10
